sid,gid,order,self_x,self_y,other_x,other_y,choice_x,s_y,s_x,r_y,r_x,bf_consciousness,bf_openness,bf_extraversion,bf_agreeableness,bf_neuroticism,cogabil,pe_D1_stud_natsci,pe_D1_stud_law,pe_D1_stud_socsci,pe_D1_stud_med,pe_monthinc,pe_age,pe_female,_merge,missing_data
192010050502,31,6,350,310,1060,680,0,1,1,0,0,5.692107142857143,18.027397935339874,4.074319838201781,9.006129278774765,6.9850165447404065,3.008746538942393,0.0,0.0,1.0,0.0,797.6356591783699,22.41947619047619,0.0,left_only,True
192010050502,21,7,430,230,1030,710,1,1,1,0,0,5.692107142857143,18.027397935339874,4.074319838201781,9.006129278774765,6.9850165447404065,3.008746538942393,0.0,0.0,1.0,0.0,797.6356591783699,22.41947619047619,0.0,left_only,True
192010050502,311,8,930,810,510,150,1,0,0,1,1,5.692107142857143,18.027397935339874,4.074319838201781,9.006129278774765,6.9850165447404065,3.008746538942393,0.0,0.0,1.0,0.0,797.6356591783699,22.41947619047619,0.0,left_only,True
192010050502,341,9,870,870,140,520,0,0,0,1,1,5.692107142857143,18.027397935339874,4.074319838201781,9.006129278774765,6.9850165447404065,3.008746538942393,0.0,0.0,1.0,0.0,797.6356591783699,22.41947619047619,0.0,left_only,True
192010050502,381,10,1050,690,270,390,1,0,0,1,1,5.692107142857143,18.027397935339874,4.074319838201781,9.006129278774765,6.9850165447404065,3.008746538942393,0.0,0.0,1.0,0.0,797.6356591783699,22.41947619047619,0.0,left_only,True
192010050502,81,11,330,330,680,1060,1,1,1,0,0,5.692107142857143,18.027397935339874,4.074319838201781,9.006129278774765,6.9850165447404065,3.008746538942393,0.0,0.0,1.0,0.0,797.6356591783699,22.41947619047619,0.0,left_only,True
192010050502,361,12,940,800,150,510,0,0,0,1,1,5.692107142857143,18.027397935339874,4.074319838201781,9.006129278774765,6.9850165447404065,3.008746538942393,0.0,0.0,1.0,0.0,797.6356591783699,22.41947619047619,0.0,left_only,True
192010050502,291,13,890,850,520,140,0,0,0,1,1,5.692107142857143,18.027397935339874,4.074319838201781,9.006129278774765,6.9850165447404065,3.008746538942393,0.0,0.0,1.0,0.0,797.6356591783699,22.41947619047619,0.0,left_only,True
192010050502,11,14,450,210,1020,720,1,1,1,0,0,5.692107142857143,18.027397935339874,4.074319838201781,9.006129278774765,6.9850165447404065,3.008746538942393,0.0,0.0,1.0,0.0,797.6356591783699,22.41947619047619,0.0,left_only,True
192010050502,271,15,990,750,480,180,0,0,0,1,1,5.692107142857143,18.027397935339874,4.074319838201781,9.006129278774765,6.9850165447404065,3.008746538942393,0.0,0.0,1.0,0.0,797.6356591783699,22.41947619047619,0.0,left_only,True
